type,length_of_arr,no_compares,no_swaps,time
hybrid,6500,82818,81235,0.11721420288085938
insert,6600,10800204,10800197,12.907850742340088
merge,6600,80555,75501,0.12944364547729492
quick,6600,54672,95709,0.09464144706726074
dual_quick,6600,57729,87006,0.10663485527038574
hybrid,6600,84899,83230,0.12290477752685547
insert,6600,10792947,10792940,12.549245357513428
merge,6600,80528,75480,0.13089776039123535
quick,6600,60591,100827,0.10169506072998047
dual_quick,6600,49951,86600,0.1037287712097168
hybrid,6600,84735,83133,0.12228250503540039
insert,6600,10852083,10852077,14.156047582626343
merge,6600,80496,75436,0.20266175270080566
quick,6600,54376,98550,0.13698339462280273
dual_quick,6600,56146,85256,0.11480307579040527
hybrid,6600,84553,82903,0.13583755493164062
insert,6600,11045180,11045170,14.681716918945312
merge,6600,80561,75553,0.1306002140045166
quick,6600,53366,100796,0.0981135368347168
dual_quick,6600,54465,82972,0.11036419868469238
hybrid,6600,84704,83111,0.12933826446533203
insert,6600,10950284,10950278,12.882320165634155
merge,6600,80621,75589,0.1326148509979248
quick,6600,53910,97402,0.09523582458496094
dual_quick,6600,56727,87630,0.10842633247375488
hybrid,6600,84663,83037,0.12092900276184082
insert,6700,11294759,11294748,13.012532234191895
merge,6700,81914,76809,0.13372516632080078
quick,6700,51254,105016,0.10919642448425293
dual_quick,6700,52617,84396,0.10229086875915527
hybrid,6700,86246,84618,0.12286639213562012
insert,6700,11130103,11130101,13.024390697479248
merge,6700,81897,76876,0.12360143661499023
quick,6700,52904,100592,0.08997869491577148
dual_quick,6700,51784,96317,0.10112905502319336
hybrid,6700,86308,84724,0.11553502082824707
insert,6700,11430320,11430310,13.132107973098755
merge,6700,81857,76747,0.1321549415588379
quick,6700,54131,95772,0.09226250648498535
dual_quick,6700,49074,85688,0.10204243659973145
hybrid,6700,86295,84636,0.12244725227355957
insert,6700,11329148,11329145,13.638126850128174
merge,6700,81860,76809,0.1383800506591797
quick,6700,48032,97538,0.09807872772216797
dual_quick,6700,51378,89234,0.11035442352294922
hybrid,6700,85965,84302,0.12053203582763672
insert,6700,11275525,11275515,14.202393531799316
merge,6700,81889,76784,0.13266253471374512
quick,6700,55740,103644,0.09916090965270996
dual_quick,6700,52265,87191,0.10608720779418945
hybrid,6700,86353,84790,0.12267446517944336
insert,6800,11723935,11723926,13.573549509048462
merge,6800,83130,78121,0.13552331924438477
quick,6800,54719,101291,0.10065031051635742
dual_quick,6800,54381,90737,0.10613036155700684
hybrid,6800,87466,85881,0.12410378456115723
insert,6800,11453039,11453028,12.977727890014648
merge,6800,83274,78104,0.13458919525146484
quick,6800,55066,100831,0.10037946701049805
dual_quick,6800,54351,89718,0.10833883285522461
hybrid,6800,87928,86256,0.12461209297180176
insert,6800,11622864,11622854,13.606371641159058
merge,6800,83208,78123,0.12737178802490234
quick,6800,53967,108755,0.09631514549255371
dual_quick,6800,57643,89150,0.1012258529663086
hybrid,6800,88013,86406,0.1178903579711914
insert,6800,11576581,11576575,13.283814430236816
merge,6800,83289,78101,0.13471341133117676
quick,6800,51861,92883,0.0933833122253418
dual_quick,6800,57562,88357,0.10870718955993652
hybrid,6800,88038,86380,0.12404847145080566
insert,6800,11476144,11476134,13.316036701202393
merge,6800,83187,78137,0.13489127159118652
quick,6800,55688,95652,0.09775710105895996
dual_quick,6800,53699,95738,0.11225700378417969
hybrid,6800,87921,86279,0.12389302253723145
insert,6900,11830397,11830393,13.462931871414185
merge,6900,84533,79426,0.13736438751220703
quick,6900,56346,109082,0.10355067253112793
dual_quick,6900,58714,93847,0.11677265167236328
hybrid,6900,89316,87779,0.12598514556884766
insert,6900,11815598,11815589,13.709403276443481
merge,6900,84476,79397,0.13735556602478027
quick,6900,55444,102711,0.10079646110534668
dual_quick,6900,59414,90595,0.1133265495300293
hybrid,6900,89380,87749,0.12705278396606445
insert,6900,12146784,12146772,13.81898808479309
merge,6900,84465,79353,0.1378321647644043
quick,6900,53289,99201,0.09702014923095703
dual_quick,6900,59901,91394,0.11158490180969238
hybrid,6900,89745,88082,0.12680673599243164
insert,6900,11680798,11680789,13.567073106765747
merge,6900,84449,79401,0.1374363899230957
quick,6900,52508,99359,0.09630036354064941
dual_quick,6900,56777,97329,0.11389422416687012
hybrid,6900,89388,87744,0.12559962272644043
insert,6900,11921106,11921093,13.787011623382568
merge,6900,84545,79337,0.12570500373840332
quick,6900,56688,110668,0.09555888175964355
dual_quick,6900,56853,89863,0.10182619094848633
hybrid,6900,89652,88004,0.11843490600585938
insert,7000,12209509,12209504,14.224699974060059
merge,7000,85849,80675,0.1428236961364746
quick,7000,53050,98469,0.0968632698059082
dual_quick,7000,57091,95176,0.11110758781433105
hybrid,7000,91361,89728,0.12732386589050293
insert,7000,12233191,12233183,13.923958778381348
merge,7000,85854,80694,0.13960814476013184
quick,7000,58442,104357,0.1022794246673584
dual_quick,7000,55803,88888,0.1087028980255127
hybrid,7000,91120,89534,0.12795710563659668
insert,7000,12183274,12183269,14.084296464920044
merge,7000,85881,80671,0.13796663284301758
quick,7000,54747,102707,0.10048842430114746
dual_quick,7000,54493,90016,0.10832500457763672
hybrid,7000,91259,89621,0.12948203086853027
insert,7000,12323615,12323609,13.98553991317749
merge,7000,85770,80747,0.13958096504211426
quick,7000,52743,99781,0.09615778923034668
dual_quick,7000,53172,95835,0.11197423934936523
hybrid,7000,91105,89535,0.1288599967956543
insert,7000,12362826,12362821,14.322613954544067
merge,7000,85868,80660,0.1400291919708252
quick,7000,58842,104755,0.10326766967773438
dual_quick,7000,57231,89619,0.10822582244873047
hybrid,7000,91352,89638,0.12830209732055664
insert,7100,12578519,12578509,14.338840007781982
merge,7100,87213,82017,0.14148902893066406
quick,7100,52080,96490,0.09552907943725586
dual_quick,7100,57599,95363,0.11237096786499023
hybrid,7100,93101,91458,0.13236498832702637
insert,7100,12596265,12596254,14.567200183868408
merge,7100,87160,81895,0.14161181449890137
quick,7100,60063,102713,0.10299205780029297
dual_quick,7100,54757,90760,0.11093783378601074
hybrid,7100,93050,91344,0.13032770156860352
insert,7100,12577644,12577632,14.277770280838013
merge,7100,87109,81998,0.1410989761352539
quick,7100,57370,112759,0.10595250129699707
dual_quick,7100,55242,94202,0.11042118072509766
hybrid,7100,92927,91274,0.13068032264709473
insert,7100,12673537,12673525,14.770281076431274
merge,7100,87173,81931,0.13660454750061035
quick,7100,62649,112703,0.10847806930541992
dual_quick,7100,62967,93531,0.11160540580749512
hybrid,7100,92832,91125,0.12931609153747559
insert,7100,12533983,12533976,14.436014175415039
merge,7100,87126,81947,0.14104628562927246
quick,7100,57899,101433,0.10061097145080566
dual_quick,7100,56528,91554,0.11103510856628418
hybrid,7100,93010,91327,0.12215971946716309
insert,7200,13208585,13208577,15.389823198318481
merge,7200,88411,83275,0.14496421813964844
quick,7200,59168,101911,0.09976577758789062
dual_quick,7200,56554,92263,0.11258864402770996
hybrid,7200,94212,92577,0.13212800025939941
insert,7200,12877234,12877223,14.688872337341309
merge,7200,88430,83263,0.14320683479309082
quick,7200,56189,102460,0.09883308410644531
dual_quick,7200,61534,91561,0.10855484008789062
hybrid,7200,94479,92836,0.13189053535461426
insert,7200,12854010,12854004,14.909681558609009
merge,7200,88381,83293,0.14308953285217285
quick,7200,55081,101389,0.09861969947814941
dual_quick,7200,60012,95968,0.11713480949401855
hybrid,7200,94382,92729,0.13187098503112793
insert,7200,12903767,12903761,14.746670961380005
merge,7200,88507,83247,0.1430985927581787
quick,7200,61122,103304,0.10321378707885742
dual_quick,7200,56368,93789,0.11218500137329102
hybrid,7200,94545,92888,0.1319429874420166
insert,7200,12862587,12862581,14.91420292854309
merge,7200,88454,83285,0.14436578750610352
quick,7200,71289,112387,0.11514544486999512
dual_quick,7200,57206,93535,0.11236810684204102
hybrid,7200,94373,92820,0.1323070526123047
insert,7300,13248253,13248246,15.093870878219604
merge,7300,89755,84553,0.14643120765686035
quick,7300,64375,110773,0.11075901985168457
dual_quick,7300,66163,98707,0.12454652786254883
hybrid,7300,96158,94511,0.13571429252624512
insert,7300,13258912,13258900,15.415262460708618
merge,7300,89733,84539,0.14587640762329102
quick,7300,64155,116838,0.11144423484802246
dual_quick,7300,63142,100538,0.1207728385925293
hybrid,7300,96258,94570,0.13496613502502441
insert,7300,13436131,13436124,15.320905447006226
merge,7300,89823,84512,0.14672088623046875
quick,7300,53617,111815,0.1048285961151123
dual_quick,7300,58015,100866,0.11928439140319824
hybrid,7300,96734,95127,0.1348588466644287
insert,7300,13347163,13347149,15.50623607635498
merge,7300,89847,84701,0.14581298828125
quick,7300,62557,108180,0.10573911666870117
dual_quick,7300,61408,92882,0.11711454391479492
hybrid,7300,96259,94661,0.1345374584197998
insert,7300,13312980,13312964,15.108383655548096
merge,7300,89711,84533,0.14599204063415527
quick,7300,68495,121244,0.11579751968383789
dual_quick,7300,60576,95249,0.11802101135253906
hybrid,7300,96077,94447,0.13638782501220703
insert,7400,13567567,13567557,15.77644419670105
merge,7400,91024,85810,0.14753198623657227
quick,7400,55261,108440,0.10403275489807129
dual_quick,7400,60051,105707,0.12021803855895996
hybrid,7400,97884,96269,0.13808441162109375
insert,7400,13731295,13731289,15.626234292984009
merge,7400,90995,85882,0.14809393882751465
quick,7400,52864,106761,0.10215544700622559
dual_quick,7400,58316,100827,0.11753344535827637
hybrid,7400,97317,95713,0.1374044418334961
insert,7400,13530328,13530318,15.748989820480347
merge,7400,91062,85848,0.14815139770507812
quick,7400,56385,107378,0.10112619400024414
dual_quick,7400,59795,94787,0.11310935020446777
hybrid,7400,97974,96329,0.13692450523376465
insert,7400,13752743,13752737,15.689666032791138
merge,7400,91194,85853,0.14975214004516602
quick,7400,64092,112778,0.1134488582611084
dual_quick,7400,62281,106467,0.12520360946655273
hybrid,7400,98008,96232,0.1373448371887207
insert,7400,13728707,13728696,15.965074300765991
merge,7400,91112,85905,0.14839386940002441
quick,7400,61807,112066,0.10956835746765137
dual_quick,7400,66626,98562,0.11739087104797363
hybrid,7400,97785,96099,0.1368117332458496
insert,7500,13981826,13981823,15.978541374206543
merge,7500,92393,87131,0.15146708488464355
quick,7500,57434,110785,0.10650515556335449
dual_quick,7500,59107,105759,0.1228795051574707
hybrid,7500,99600,97917,0.13939762115478516
insert,7500,14220227,14220217,16.534890174865723
merge,7500,92341,87118,0.15144085884094238
quick,7500,65799,112018,0.11449956893920898
dual_quick,7500,62053,98467,0.11711668968200684
hybrid,7500,99573,97890,0.14117980003356934
insert,7500,14215949,14215942,16.2136812210083
merge,7500,92348,87072,0.15334630012512207
quick,7500,63002,119107,0.12478756904602051
dual_quick,7500,74373,113170,0.13741040229797363
hybrid,7500,99434,97804,0.1409897804260254
insert,7500,14135220,14135212,16.44044303894043
merge,7500,92378,87149,0.15038037300109863
quick,7500,65603,113625,0.1120297908782959
dual_quick,7500,62599,102244,0.12358617782592773
hybrid,7500,99794,98112,0.14128971099853516
insert,7500,14020040,14020027,15.967024326324463
merge,7500,92286,87155,0.1491250991821289
quick,7500,62524,111481,0.11134982109069824
dual_quick,7500,63291,98492,0.12132430076599121
hybrid,7500,99613,97994,0.14049148559570312
insert,7600,14259609,14259603,16.53081703186035
merge,7600,93700,88484,0.15218734741210938
quick,7600,58298,117560,0.1100928783416748
dual_quick,7600,58958,96028,0.11565661430358887
hybrid,7600,101004,99342,0.1397991180419922
insert,7600,14611587,14611583,16.64152431488037
merge,7600,93566,88371,0.1513538360595703
quick,7600,60112,111281,0.10783052444458008
dual_quick,7600,64247,105066,0.12476348876953125
hybrid,7600,101033,99358,0.14003992080688477
insert,7600,14544787,14544771,16.898178339004517
merge,7600,93608,88364,0.15230607986450195
quick,7600,61363,112859,0.11033105850219727
dual_quick,7600,64939,103850,0.12466740608215332
hybrid,7600,101153,99476,0.1425631046295166
insert,7600,14397949,14397944,16.371652126312256
merge,7600,93790,88536,0.15273547172546387
quick,7600,59776,123291,0.11321449279785156
dual_quick,7600,67966,100611,0.11983227729797363
hybrid,7600,101258,99562,0.13895845413208008
insert,7600,14246387,14246378,16.555193424224854
merge,7600,93633,88358,0.15271973609924316
quick,7600,58763,115148,0.10973930358886719
dual_quick,7600,58599,100114,0.12162899971008301
hybrid,7600,101500,99864,0.14111828804016113
insert,7700,14774311,14774300,16.971025228500366
merge,7700,95034,89706,0.15418362617492676
quick,7700,67241,113371,0.11418843269348145
dual_quick,7700,62595,105395,0.1264510154724121
hybrid,7700,103158,101518,0.1441183090209961
insert,7700,14867618,14867611,17.270660161972046
merge,7700,94900,89687,0.15355634689331055
quick,7700,66016,121102,0.11656665802001953
dual_quick,7700,61999,98048,0.11886262893676758
hybrid,7700,102899,101246,0.14414453506469727
insert,7700,14717000,14716988,16.831703186035156
merge,7700,95088,89791,0.15532732009887695
quick,7700,59934,111521,0.10885810852050781
dual_quick,7700,58739,105498,0.12205219268798828
hybrid,7700,103254,101596,0.14540863037109375
insert,7700,14748009,14748006,17.19169807434082
merge,7700,94926,89875,0.14099693298339844
quick,7700,59626,112120,0.09827518463134766
dual_quick,7700,66507,105219,0.11544418334960938
hybrid,7700,102542,100943,0.13136553764343262
insert,7700,14910577,14910567,17.0032799243927
merge,7700,95061,89736,0.14845633506774902
quick,7700,62445,126570,0.11421322822570801
dual_quick,7700,59263,99728,0.11842083930969238
hybrid,7700,103018,101320,0.1424555778503418
insert,7800,15261118,15261111,17.783748865127563
merge,7800,96402,91137,0.15754389762878418
quick,7800,70709,121812,0.12134528160095215
dual_quick,7800,64048,102376,0.12265443801879883
hybrid,7800,105117,103406,0.1452782154083252
insert,7800,15363229,15363219,17.59065341949463
merge,7800,96392,91065,0.15730977058410645
quick,7800,69842,120213,0.12017202377319336
dual_quick,7800,64074,106561,0.1246025562286377
hybrid,7800,104783,103081,0.14825057983398438
insert,7800,15137149,15137143,17.590968370437622
merge,7800,96229,91104,0.1571183204650879
quick,7800,61313,117668,0.1124734878540039
dual_quick,7800,58498,101288,0.12095117568969727
hybrid,7800,104440,102779,0.14431500434875488
insert,7800,15272725,15272719,17.479100465774536
merge,7800,96357,91110,0.15666627883911133
quick,7800,67624,121839,0.11825728416442871
dual_quick,7800,64652,107466,0.12155723571777344
hybrid,7800,104730,103020,0.1440293788909912
insert,7800,15312876,15312868,17.823097467422485
merge,7800,96275,90988,0.1584320068359375
quick,7800,70515,129825,0.1250927448272705
dual_quick,7800,64979,101966,0.125197172164917
hybrid,7800,104832,103174,0.14696097373962402
insert,7900,15677086,15677072,17.92763042449951
merge,7900,97561,92279,0.1581568717956543
quick,7900,60424,109950,0.10874176025390625
dual_quick,7900,66661,103353,0.12935209274291992
hybrid,7900,106467,104732,0.1518418788909912
insert,7900,15826445,15826439,18.48266577720642
merge,7900,97660,92478,0.15807509422302246
quick,7900,67421,118261,0.11762237548828125
dual_quick,7900,56620,104649,0.12280750274658203
hybrid,7900,106881,105204,0.1501617431640625
insert,7900,15510744,15510737,17.722829580307007
merge,7900,97587,92278,0.14521074295043945
quick,7900,61338,117112,0.10169768333435059
dual_quick,7900,59539,106509,0.11526083946228027
hybrid,7900,106654,104906,0.13898682594299316
insert,7900,15691456,15691442,18.254435300827026
merge,7900,97543,92386,0.15766263008117676
quick,7900,74395,131040,0.12864899635314941
dual_quick,7900,61431,103604,0.12467837333679199
hybrid,7900,106129,104485,0.15037035942077637
insert,7900,15635180,15635173,17.923985481262207
merge,7900,97570,92332,0.1589367389678955
quick,7900,60873,110964,0.10904741287231445
dual_quick,7900,65794,102702,0.12608718872070312
hybrid,7900,106485,104776,0.1482541561126709
insert,8000,16100376,16100370,18.72892737388611
merge,8000,99001,93693,0.16178154945373535
quick,8000,69967,123593,0.11893415451049805
dual_quick,8000,70756,106265,0.1265716552734375
hybrid,8000,108314,106540,0.1504192352294922
insert,8000,15918783,15918774,18.208553314208984
merge,8000,98842,93644,0.1608905792236328
quick,8000,66346,122260,0.1154165267944336
dual_quick,8000,66186,102183,0.1221160888671875
hybrid,8000,107892,106178,0.15225505828857422
insert,8000,15922648,15922638,18.641870975494385
merge,8000,98883,93640,0.16044044494628906
quick,8000,61144,116205,0.10800552368164062
dual_quick,8000,64709,104314,0.12292909622192383
hybrid,8000,108292,106578,0.14805293083190918
insert,8000,16170392,16170384,18.458361387252808
merge,8000,98916,93605,0.1600325107574463
quick,8000,60936,120372,0.11037659645080566
dual_quick,8000,66080,112583,0.13519716262817383
hybrid,8000,108629,106887,0.15017080307006836
insert,8000,16212526,16212520,18.787862062454224
merge,8000,98871,93621,0.156019926071167
quick,8000,66771,114086,0.11229085922241211
dual_quick,8000,62540,104580,0.12457633018493652
hybrid,8000,108294,106566,0.14738917350769043
insert,8100,16345295,16345286,18.717071294784546
merge,8100,100143,95014,0.16480088233947754
quick,8100,65699,119138,0.11893296241760254
dual_quick,8100,67428,109564,0.1334531307220459
hybrid,8100,110219,108526,0.1534130573272705
insert,8100,16534724,16534715,19.233819007873535
merge,8100,100113,94901,0.16345667839050293
quick,8100,72516,129611,0.12505483627319336
dual_quick,8100,67505,112690,0.13487696647644043
hybrid,8100,110248,108503,0.15360593795776367
insert,8100,16401300,16401294,18.829824209213257
merge,8100,100195,94918,0.16302156448364258
quick,8100,59664,115409,0.10781216621398926
dual_quick,8100,64573,104872,0.12644171714782715
hybrid,8100,110364,108555,0.1545400619506836
insert,8100,16478500,16478489,19.188483953475952
merge,8100,100165,94929,0.16364073753356934
quick,8100,73503,130024,0.12828493118286133
dual_quick,8100,66299,103796,0.12931323051452637
hybrid,8100,110264,108566,0.15314602851867676
insert,8100,16373278,16373267,18.750709533691406
merge,8100,100131,94918,0.14935803413391113
quick,8100,82989,137588,0.1256117820739746
dual_quick,8100,65909,108648,0.12501096725463867
hybrid,8100,110072,108274,0.14411544799804688
insert,8200,16744225,16744210,19.425328016281128
merge,8200,101444,96226,0.1653425693511963
quick,8200,69158,123942,0.12308096885681152
dual_quick,8200,65942,106289,0.12787628173828125
hybrid,8200,111666,109948,0.15574169158935547
insert,8200,16962663,16962653,19.43199586868286
merge,8200,101438,96244,0.16467571258544922
quick,8200,66091,117883,0.11763930320739746
dual_quick,8200,66951,110942,0.13105201721191406
hybrid,8200,111659,110006,0.1570441722869873
insert,8200,16670793,16670784,19.400070428848267
merge,8200,101423,96290,0.16466283798217773
quick,8200,66346,121171,0.11772918701171875
dual_quick,8200,68461,108947,0.12790989875793457
hybrid,8200,112171,110495,0.15487957000732422
insert,8200,16653128,16653117,19.055663108825684
merge,8200,101487,96157,0.1708221435546875
quick,8200,66264,123222,0.11748218536376953
dual_quick,8200,69885,109924,0.13001203536987305
hybrid,8200,112192,110417,0.1544051170349121
insert,8200,17071580,17071571,19.737606525421143
merge,8200,101478,96249,0.1604008674621582
quick,8200,70124,135056,0.121795654296875
dual_quick,8200,60452,103266,0.12193584442138672
hybrid,8200,112225,110458,0.15124225616455078
insert,8300,17285577,17285569,19.760984897613525
merge,8300,103058,97587,0.1676771640777588
quick,8300,63107,119735,0.11693716049194336
dual_quick,8300,68511,109180,0.13326120376586914
hybrid,8300,114234,112392,0.15904521942138672
insert,8300,17219998,17219988,20.0888352394104
merge,8300,102890,97607,0.16691827774047852
quick,8300,62889,122359,0.11545848846435547
dual_quick,8300,71667,110279,0.13414835929870605
hybrid,8300,113067,111368,0.15474581718444824
insert,8300,17027233,17027224,19.48326873779297
merge,8300,102957,97580,0.16630029678344727
quick,8300,69685,132053,0.12541460990905762
dual_quick,8300,71170,110342,0.1326289176940918
hybrid,8300,114007,112310,0.15858006477355957
insert,8300,17228432,17228430,19.989269733428955
merge,8300,102915,97497,0.1627342700958252
quick,8300,69552,129652,0.11931705474853516
dual_quick,8300,71931,120260,0.14168596267700195
hybrid,8300,113720,112003,0.15610313415527344
insert,8300,17181455,17181444,19.682291984558105
merge,8300,102998,97588,0.16875100135803223
quick,8300,72693,126935,0.1253833770751953
dual_quick,8300,67660,107417,0.13390135765075684
hybrid,8300,113563,111820,0.1599879264831543
insert,8400,17723769,17723759,20.68049192428589
merge,8400,104388,98921,0.16875362396240234
quick,8400,73853,135831,0.13179636001586914
dual_quick,8400,62679,118361,0.13551568984985352
hybrid,8400,115107,113367,0.1613466739654541
insert,8400,17432115,17432103,19.927215814590454
merge,8400,104369,98925,0.1692347526550293
quick,8400,79929,137415,0.13491129875183105
dual_quick,8400,72333,113617,0.13561773300170898
hybrid,8400,115421,113699,0.1590268611907959
insert,8400,17623234,17623226,20.446834564208984
merge,8400,104403,98946,0.16998291015625
quick,8400,74457,131681,0.12997150421142578
dual_quick,8400,70548,111790,0.13357830047607422
hybrid,8400,115196,113478,0.16203880310058594
insert,8400,17630384,17630376,20.18140697479248
merge,8400,104471,98918,0.1700305938720703
quick,8400,64095,125042,0.11864614486694336
dual_quick,8400,70146,111694,0.12866568565368652
hybrid,8400,115404,113695,0.160691499710083
insert,8400,17671506,17671498,20.613282203674316
merge,8400,104367,98845,0.16855883598327637
quick,8400,61363,125824,0.1157526969909668
dual_quick,8400,67672,111254,0.12938690185546875
hybrid,8400,115564,113760,0.15862131118774414
insert,8500,18152749,18152747,20.8566734790802
merge,8500,105908,100232,0.15681815147399902
quick,8500,70043,137248,0.11679720878601074
dual_quick,8500,71154,111832,0.12355780601501465
hybrid,8500,117108,115311,0.14809823036193848
insert,8500,18142230,18142220,21.105616092681885
merge,8500,106022,100241,0.17334485054016113
quick,8500,67772,128867,0.12362813949584961
dual_quick,8500,67421,109051,0.13400578498840332
hybrid,8500,117507,115747,0.1628282070159912
insert,8500,18005895,18005890,20.680688858032227
merge,8500,105894,100235,0.17205500602722168
quick,8500,59337,133995,0.11910796165466309
dual_quick,8500,69556,117024,0.13607501983642578
hybrid,8500,116885,115135,0.16000795364379883
insert,8500,18122215,18122208,21.135746717453003
merge,8500,105920,100268,0.1713733673095703
quick,8500,78691,130897,0.13158464431762695
dual_quick,8500,75120,109044,0.13116669654846191
hybrid,8500,116841,115203,0.16210508346557617
insert,8500,17939010,17939002,20.396270036697388
merge,8500,105958,100246,0.17239904403686523
quick,8500,66059,133428,0.1237480640411377
dual_quick,8500,64809,113266,0.13403916358947754
hybrid,8500,117542,115757,0.16044259071350098
insert,8600,18459442,18459437,21.581156730651855
merge,8600,107464,101622,0.17454218864440918
quick,8600,68451,138916,0.12821531295776367
dual_quick,8600,71403,110741,0.1389787197113037
hybrid,8600,118983,117205,0.16496944427490234
insert,8600,18821147,18821141,21.63630700111389
merge,8600,107576,101581,0.17265653610229492
quick,8600,72439,133028,0.1267399787902832
dual_quick,8600,76148,116240,0.1400461196899414
hybrid,8600,119530,117737,0.16535735130310059
insert,8600,18451186,18451177,21.351529836654663
merge,8600,107426,101572,0.17536091804504395
quick,8600,61376,122599,0.1159048080444336
dual_quick,8600,69074,112310,0.13484811782836914
hybrid,8600,118850,117171,0.16484403610229492
insert,8600,18435433,18435425,21.170039176940918
merge,8600,107505,101620,0.1759033203125
quick,8600,70925,130376,0.125593900680542
dual_quick,8600,75988,125236,0.1452028751373291
hybrid,8600,119171,117470,0.16376972198486328
insert,8600,18582862,18582851,21.659632682800293
merge,8600,107517,101619,0.1736147403717041
quick,8600,67078,127812,0.12131237983703613
dual_quick,8600,68632,120228,0.1397111415863037
hybrid,8600,119000,117172,0.16483449935913086
insert,8700,19131742,19131735,21.72102427482605
merge,8700,108998,102970,0.17894363403320312
quick,8700,63031,123068,0.11778545379638672
dual_quick,8700,68989,119906,0.1426832675933838
hybrid,8700,121040,119280,0.16922569274902344
insert,8700,18982534,18982528,22.1667001247406
merge,8700,108965,102926,0.17525100708007812
quick,8700,76184,127440,0.12728595733642578
dual_quick,8700,71809,115049,0.13846659660339355
hybrid,8700,120780,119075,0.16506695747375488
insert,8700,19201585,19201577,21.925962209701538
merge,8700,108986,102901,0.1677229404449463
quick,8700,78572,135584,0.12525510787963867
dual_quick,8700,69616,109900,0.12804818153381348
hybrid,8700,120908,119162,0.1604623794555664
insert,8700,19062211,19062206,22.326473712921143
merge,8700,108999,103055,0.17734742164611816
quick,8700,65999,132741,0.12392783164978027
dual_quick,8700,69992,117462,0.1396183967590332
hybrid,8700,120590,118861,0.16691160202026367
insert,8700,18888224,18888214,21.691524505615234
merge,8700,108850,102938,0.17449259757995605
quick,8700,73986,132705,0.12775897979736328
dual_quick,8700,72375,125781,0.14332151412963867
hybrid,8700,121011,119295,0.16752099990844727
insert,8800,19169952,19169941,22.10542917251587
merge,8800,110478,104196,0.17985105514526367
quick,8800,85428,134490,0.1390242576599121
dual_quick,8800,72131,116757,0.13854408264160156
hybrid,8800,122682,120898,0.17191553115844727
insert,8800,19340031,19340021,22.141271114349365
merge,8800,110518,104277,0.17914271354675293
quick,8800,74999,136659,0.1317908763885498
dual_quick,8800,70350,116441,0.1352379322052002
hybrid,8800,122995,121196,0.17072153091430664
insert,8800,19303656,19303648,22.514939069747925
merge,8800,110458,104283,0.17793607711791992
quick,8800,63235,136199,0.12226271629333496
dual_quick,8800,74628,114304,0.13883376121520996
hybrid,8800,123174,121457,0.15416812896728516
insert,8800,19591039,19591029,22.344613313674927
merge,8800,110366,104237,0.17931342124938965
quick,8800,77715,136405,0.13431334495544434
dual_quick,8800,71349,116705,0.14145588874816895
hybrid,8800,122454,120689,0.17084980010986328
insert,8800,19432071,19432063,22.65801692008972
merge,8800,110470,104347,0.17841887474060059
quick,8800,72788,135821,0.12913823127746582
dual_quick,8800,79441,117834,0.14810657501220703
hybrid,8800,122761,120949,0.170454740524292
insert,8900,19852714,19852707,22.61167550086975
merge,8900,111947,105586,0.18204116821289062
quick,8900,75969,143435,0.13669753074645996
dual_quick,8900,80595,127837,0.1530313491821289
hybrid,8900,124418,122612,0.170640230178833
insert,8900,19692732,19692724,22.982422351837158
merge,8900,111990,105726,0.18174195289611816
quick,8900,70325,133734,0.12737798690795898
dual_quick,8900,76110,112641,0.1373579502105713
hybrid,8900,124321,122566,0.17049288749694824
insert,8900,19847627,19847614,22.57418394088745
merge,8900,111881,105609,0.1735548973083496
quick,8900,78838,135980,0.12930631637573242
dual_quick,8900,72162,123987,0.14053654670715332
hybrid,8900,124515,122745,0.16688275337219238
insert,8900,19885298,19885287,23.23370671272278
merge,8900,112009,105659,0.1814403533935547
quick,8900,72978,133637,0.12899088859558105
dual_quick,8900,73335,127750,0.1496143341064453
hybrid,8900,124659,122813,0.17186307907104492
insert,8900,19930406,19930399,22.8557870388031
merge,8900,112094,105714,0.1783440113067627
quick,8900,82732,153847,0.1456129550933838
dual_quick,8900,82949,120039,0.1429898738861084
hybrid,8900,124697,122941,0.1710052490234375
insert,9000,20179598,20179594,23.385482788085938
merge,9000,113525,107061,0.18384790420532227
quick,9000,76063,147264,0.14067578315734863
dual_quick,9000,73595,117847,0.13961362838745117
hybrid,9000,126569,124843,0.17753338813781738
insert,9000,20306657,20306647,23.23637294769287
merge,9000,113548,106958,0.18239402770996094
quick,9000,72043,136896,0.12896490097045898
dual_quick,9000,71412,120694,0.14055681228637695
hybrid,9000,126401,124642,0.17443585395812988
insert,9000,20248935,20248921,23.474607229232788
merge,9000,113561,107026,0.18385863304138184
quick,9000,81060,143013,0.1399853229522705
dual_quick,9000,69254,119659,0.14012670516967773
hybrid,9000,127002,125167,0.1750624179840088
insert,9000,20153211,20153202,23.069178342819214
merge,9000,113474,106829,0.1820068359375
quick,9000,75896,133143,0.12985610961914062
dual_quick,9000,78471,120216,0.14092373847961426
hybrid,9000,126451,124601,0.17459917068481445
insert,9000,20101079,20101069,23.29447317123413
merge,9000,113390,106988,0.18305683135986328
quick,9000,72586,138569,0.13162708282470703
dual_quick,9000,68708,124982,0.14620161056518555
hybrid,9000,126314,124604,0.1766674518585205
