length_of_arr,no_compares,no_swaps,time
7600,117427,148216,0.22265362739562988
7600,110858,139908,0.15299320220947266
7600,122562,144581,0.1773383617401123
7600,117582,142175,0.17081046104431152
7600,112131,137254,0.17248988151550293
7600,117610,141101,0.16184759140014648
7600,117690,137106,0.1677534580230713
7700,124894,155204,0.19559836387634277
7700,119567,154953,0.1934361457824707
7700,116843,150473,0.19807720184326172
7700,125256,149994,0.16582489013671875
7700,119148,146492,0.16351771354675293
7700,116076,145517,0.1711874008178711
7700,120875,145910,0.18532204627990723
7700,117179,144068,0.17133378982543945
7700,114561,150017,0.1602168083190918
7700,125137,147961,0.1633925437927246
7700,122223,146669,0.16088414192199707
7700,121378,146015,0.16215038299560547
7700,131532,159052,0.19707298278808594
7700,116824,147442,0.16275334358215332
7700,118844,149979,0.18822622299194336
7700,115497,139763,0.15676307678222656
7700,120690,148197,0.1700301170349121
7700,124201,140753,0.1659843921661377
7700,116799,141653,0.16904568672180176
7700,120906,144858,0.19097113609313965
7700,116498,143250,0.1882789134979248
7700,118628,144741,0.18413639068603516
7700,119235,142110,0.17258310317993164
7700,109518,143469,0.16003704071044922
7700,119904,140889,0.2875208854675293
7700,121427,155550,0.3170170783996582
7700,119279,150371,0.17844009399414062
7700,125749,148804,0.2020711898803711
7700,118863,157006,0.17233061790466309
7700,118411,155358,0.19423961639404297
7700,119502,145981,0.16962647438049316
7700,114226,139755,0.20486974716186523
7700,129457,152708,0.20394325256347656
7700,122186,148075,0.17871594429016113
7700,124675,152893,0.18341445922851562
7700,121071,143838,0.19052410125732422
7700,123991,146032,0.274735689163208
7700,130891,158084,0.2116081714630127
7700,108007,145956,0.16045403480529785
7700,119722,152987,0.27355384826660156
7700,129607,154144,0.3907797336578369
7700,119995,158076,0.3432629108428955
7700,111997,145775,0.1802232265472412
7700,125621,145054,0.24488425254821777
7700,125581,155807,0.2607691287994385
7700,119980,165597,0.1931016445159912
7700,138068,161147,0.1986682415008545
7700,125583,147528,0.1903386116027832
7700,129463,155520,0.2037358283996582
7700,134322,153890,0.18565106391906738
7800,116196,146274,0.2046055793762207
7800,126927,155604,0.19313597679138184
7800,116592,141491,0.17058038711547852
7800,120852,146711,0.1931304931640625
7800,121939,147407,0.19537734985351562
7800,116757,150243,0.2135312557220459
7800,121311,152522,0.17986249923706055
7800,110721,142072,0.19814133644104004
7800,133069,158970,0.2894859313964844
7800,112028,142293,0.18577909469604492
7800,129483,156866,0.22241449356079102
7800,124329,160611,0.2302687168121338
7800,120921,152479,0.20802927017211914
7800,116787,141984,0.23705148696899414
7800,119255,146841,0.27384352684020996
7800,124842,149816,0.28466153144836426
7800,127287,152022,0.24257922172546387
7800,122568,168045,0.2678821086883545
7800,118173,159557,0.18041300773620605
7800,119962,142834,0.17835235595703125
7800,119533,147386,0.2049117088317871
7800,121631,147959,0.18126559257507324
7800,130697,155459,0.21555733680725098
7800,116967,141102,0.19840669631958008
7800,130894,156137,0.21569466590881348
7800,126862,151176,0.2447199821472168
7800,117054,145312,0.2402186393737793
7800,115469,149200,0.1875760555267334
7800,117605,145523,0.1820213794708252
7800,128560,155610,0.19999408721923828
7800,117074,144077,0.17557406425476074
7800,123288,146558,0.31230640411376953
7800,112871,142072,0.27567577362060547
7800,122064,156344,0.3163590431213379
7800,129467,152941,0.3318922519683838
7800,115173,144023,0.23034310340881348
7800,123069,148391,0.18724608421325684
7800,121495,149245,0.18581461906433105
7800,114838,148873,0.17688775062561035
7800,129122,163812,0.2533106803894043
7800,120787,147458,0.2671663761138916
7800,123404,146428,0.22007226943969727
7800,119405,146156,0.21697688102722168
7800,130390,163076,0.23818039894104004
7800,117500,152183,0.2594130039215088
7800,116304,146795,0.1791667938232422
7800,123458,154337,0.23648953437805176
7800,115332,142407,0.22040843963623047
7800,126566,162799,0.2086784839630127
7800,118808,152685,0.25861120223999023
7900,120986,148856,0.31760549545288086
7900,129365,156876,0.3182988166809082
7900,125502,151153,0.24624109268188477
7900,122065,147370,0.2895824909210205
7900,124572,152931,0.3198413848876953
7900,124379,151109,0.3201916217803955
7900,118257,157567,0.2770547866821289
7900,119468,153062,0.24886798858642578
7900,120234,149330,0.26984715461730957
7900,122643,148855,0.238114595413208
7900,125694,153550,0.20065045356750488
7900,129232,153148,0.20350980758666992
7900,134255,162236,0.2325136661529541
7900,131474,154271,0.2617793083190918
7900,125930,158093,0.23355507850646973
7900,129115,159999,0.24597573280334473
7900,121681,150405,0.23404836654663086
7900,124898,153982,0.21418046951293945
7900,112473,142150,0.18326544761657715
7900,123564,157289,0.19080591201782227
7900,131710,156756,0.19855427742004395
7900,133029,164269,0.23276185989379883
7900,124076,153714,0.21563100814819336
7900,121105,141216,0.18196630477905273
7900,133088,175611,0.23949432373046875
7900,123146,148446,0.22168850898742676
7900,117814,149975,0.1806490421295166
7900,134028,162256,0.1883385181427002
7900,128932,153737,0.18070411682128906
7900,131896,175560,0.2815537452697754
7900,123884,156465,0.3513011932373047
7900,126182,155355,0.1896045207977295
7900,122692,157672,0.2626664638519287
7900,119030,152368,0.1957104206085205
7900,112815,147498,0.2277679443359375
7900,132596,157104,0.19124794006347656
7900,127185,151328,0.3017594814300537
7900,118087,144962,0.2175285816192627
7900,125860,154293,0.1795639991760254
7900,126110,148687,0.17565488815307617
7900,124113,148204,0.17644309997558594
7900,124378,159446,0.19997763633728027
7900,116662,154298,0.18387174606323242
7900,120395,150391,0.22286009788513184
7900,124101,145948,0.25074172019958496
7900,118441,143948,0.2288808822631836
7900,120772,143169,0.19685816764831543
7900,130638,155088,0.21398138999938965
7900,133318,166891,0.21099185943603516
7900,124241,152690,0.21901679039001465
8000,124462,152130,0.21340513229370117
8000,120106,146715,0.17496275901794434
8000,133166,163520,0.24263477325439453
8000,131880,158801,0.23992443084716797
8000,148951,170231,0.23015809059143066
8000,123397,154218,0.2067720890045166
8000,116389,152024,0.22811245918273926
8000,135882,167988,0.20696043968200684
8000,122058,157832,0.2041788101196289
8000,124393,149268,0.23799824714660645
8000,134430,158487,0.30837059020996094
8000,128721,154498,0.24512124061584473
8000,128058,163179,0.2653486728668213
8000,121512,148102,0.18571114540100098
8000,125659,151362,0.19873714447021484
8000,121017,153130,0.16962981224060059
8000,118804,150214,0.1807231903076172
8000,122245,156570,0.21500706672668457
8000,121787,157577,0.21749091148376465
8000,139594,159522,0.2865145206451416
8000,123965,150093,0.25005102157592773
8000,119362,146540,0.20747756958007812
8000,129195,158228,0.24798917770385742
8000,130750,159989,0.21670866012573242
8000,130940,155628,0.17805695533752441
8000,124956,158447,0.20560097694396973
8000,117031,155124,0.1675570011138916
8000,123785,160605,0.20915675163269043
8000,124035,152693,0.23765110969543457
8000,129867,164460,0.20591235160827637
8000,132869,156469,0.21111369132995605
8000,121838,146782,0.19886326789855957
8000,125107,150750,0.18718719482421875
8000,126592,150397,0.1869497299194336
8000,121769,147445,0.16769981384277344
8000,122679,148753,0.18158960342407227
8000,128123,150529,0.1905970573425293
8000,127041,158001,0.18799257278442383
8000,124392,150035,0.2128894329071045
8000,128033,155006,0.18952298164367676
8000,126564,160488,0.17734956741333008
8000,132121,156411,0.2117161750793457
8000,133986,156292,0.19298458099365234
8000,127988,156264,0.18788862228393555
8000,123782,147891,0.19389128684997559
8000,124062,149061,0.17771577835083008
8000,118903,146292,0.18562626838684082
8000,134069,159278,0.22485709190368652
8000,123388,149498,0.18292593955993652
8000,127956,157681,0.1890864372253418
8100,137154,164681,0.21515583992004395
8100,125377,156076,0.2078554630279541
8100,119556,143697,0.17588210105895996
8100,123121,146209,0.18555545806884766
8100,126813,161811,0.2966904640197754
8100,125927,147924,0.22930669784545898
8100,123200,155900,0.19539666175842285
8100,118211,159470,0.20510172843933105
8100,128631,160417,0.19455170631408691
8100,121679,175744,0.2111339569091797
8100,120908,154614,0.19864726066589355
8100,124238,156480,0.23955988883972168
8100,135436,160172,0.23235201835632324
8100,130930,153960,0.19389653205871582
8100,127534,153960,0.19133257865905762
8100,122075,147468,0.21499300003051758
8100,125556,159970,0.23901677131652832
8100,132439,159597,0.23254895210266113
8100,127747,154493,0.22542643547058105
8100,133511,160608,0.23279881477355957
8100,140656,166903,0.23138213157653809
8100,124355,149089,0.20481562614440918
8100,139436,165413,0.20964765548706055
8100,126963,165213,0.29418063163757324
8100,133860,165336,0.3684358596801758
8100,124233,156931,0.3222994804382324
8100,137852,164999,0.359147310256958
8100,123658,147849,0.31308794021606445
8100,127597,157470,0.3398630619049072
8100,121501,153261,0.37024807929992676
8100,129473,153893,0.33428263664245605
8100,124353,149702,0.2877349853515625
8100,139136,166868,0.34121274948120117
8100,131038,159023,0.32861757278442383
8100,129517,152741,0.4218895435333252
8100,126009,160279,0.3065497875213623
8100,133115,157855,0.4468820095062256
8100,133425,164518,0.4121527671813965
8100,135266,171459,0.4810512065887451
8100,121446,162342,0.41025471687316895
8100,123261,158674,0.26865220069885254
8100,122599,175453,0.18598365783691406
8100,119817,164327,0.1922745704650879
8100,140916,163526,0.2318265438079834
8100,121216,150561,0.22339773178100586
8100,123464,156381,0.31151366233825684
8100,125528,158550,0.18476510047912598
8100,120356,148809,0.17248153686523438
8100,123547,160499,0.18013453483581543
8100,124295,148312,0.2062060832977295
8200,131492,157512,0.2884962558746338
8200,144615,173184,0.2657511234283447
8200,130886,157989,0.20636296272277832
8200,128146,159450,0.2051372528076172
8200,130607,163795,0.28223633766174316
8200,134209,159280,0.27753710746765137
8200,126468,150548,0.19419240951538086
8200,128601,157135,0.18459153175354004
8200,131386,171196,0.20065879821777344
8200,128698,162383,0.20202398300170898
8200,134096,172439,0.21201801300048828
8200,146042,168232,0.23735952377319336
8200,142246,166316,0.2515695095062256
8200,127024,164708,0.17838621139526367
8200,129287,161623,0.18654823303222656
8200,126334,160216,0.1902925968170166
8200,140101,161736,0.18633151054382324
8200,136824,167853,0.19229531288146973
8200,145832,181759,0.2329249382019043
8200,127564,155533,0.18259263038635254
8200,124703,148855,0.1820237636566162
8200,137643,170487,0.2059946060180664
8200,122684,150509,0.1828908920288086
8200,128101,163195,0.19819068908691406
8200,123614,159814,0.19992327690124512
8200,132655,165964,0.1971120834350586
8200,122283,150340,0.17687439918518066
8200,152087,191248,0.2529935836791992
8200,128245,165534,0.21085453033447266
8200,127217,159428,0.24521350860595703
8200,133746,154940,0.23122358322143555
8200,130618,165144,0.1938018798828125
8200,134212,161678,0.1911911964416504
8200,130526,158529,0.18573427200317383
8200,120532,153918,0.16744327545166016
8200,136531,163736,0.18494439125061035
8200,129799,159490,0.19906234741210938
8200,130283,162352,0.18780732154846191
8200,129118,162548,0.18109369277954102
8200,124686,150277,0.18896842002868652
8200,136766,161179,0.19016098976135254
8200,122722,150110,0.2217569351196289
8200,132628,167899,0.22787094116210938
8200,133696,158061,0.21036529541015625
8200,135790,166407,0.28124547004699707
8200,136497,173953,0.24036502838134766
8200,124053,146781,0.18499350547790527
8200,131393,162284,0.1909160614013672
8200,124907,156461,0.21004319190979004
8200,137816,157141,0.236771821975708
8300,131226,159618,0.19594836235046387
8300,130009,161573,0.19335365295410156
8300,132013,156907,0.17831897735595703
8300,132941,162918,0.20219063758850098
8300,136356,175104,0.19837450981140137
8300,152193,172100,0.21166777610778809
8300,127447,168349,0.2024679183959961
8300,126737,159303,0.1774308681488037
8300,126759,164100,0.18666481971740723
8300,126371,155186,0.2004256248474121
8300,127430,160092,0.21913766860961914
8300,133492,159934,0.18227076530456543
8300,122791,162052,0.17563343048095703
8300,137391,166371,0.19163274765014648
8300,134861,165744,0.191359281539917
8300,145634,165562,0.19647574424743652
8300,125734,158611,0.1950838565826416
8300,131156,156621,0.17990875244140625
8300,134074,166072,0.18786144256591797
8300,140528,167111,0.21487665176391602
8300,133852,166592,0.18985247611999512
8300,126791,157798,0.17697525024414062
8300,126545,153841,0.19092559814453125
8300,135184,164948,0.19104719161987305
8300,133702,160865,0.18574023246765137
8300,124275,148684,0.17966580390930176
8300,120372,164656,0.2263791561126709
8300,131047,160043,0.18442964553833008
8300,123673,154400,0.17488479614257812
8300,124168,161139,0.1940469741821289
8300,129481,157152,0.18108391761779785
8300,127470,153882,0.18924832344055176
8300,129062,158602,0.21458125114440918
8300,133366,164806,0.20067453384399414
8300,133282,168012,0.25356483459472656
8300,128581,155785,0.19574236869812012
8300,138626,173464,0.20482349395751953
8300,123358,157888,0.17786049842834473
8300,134685,166834,0.22184300422668457
8300,144201,168202,0.2007448673248291
8300,124669,164870,0.23369264602661133
8300,127432,162040,0.23268556594848633
8300,126346,158181,0.24324274063110352
8300,139350,177351,0.267880916595459
8300,129352,162540,0.20148706436157227
8300,129651,154993,0.18204784393310547
8300,127228,157439,0.1797471046447754
8300,125981,158706,0.21704912185668945
8300,125379,162903,0.21219444274902344
8300,122527,154335,0.19353961944580078
8400,138764,171434,0.21830463409423828
8400,126805,163472,0.28762364387512207
8400,135399,161072,0.2038881778717041
8400,130838,158644,0.18761634826660156
8400,134556,160148,0.2273421287536621
8400,129848,168984,0.3064701557159424
8400,133789,164380,0.28080224990844727
8400,127720,160495,0.18367981910705566
8400,129933,154737,0.27193427085876465
8400,141875,165985,0.259446382522583
8400,128726,154617,0.20825982093811035
8400,129956,162931,0.20376324653625488
8400,134364,160418,0.1873025894165039
8400,127233,160886,0.18170380592346191
8400,132718,160207,0.19582080841064453
8400,126951,151555,0.19468927383422852
8400,132335,158609,0.20361709594726562
8400,130448,156457,0.21268367767333984
8400,125566,162634,0.1865558624267578
8400,128011,161175,0.23666167259216309
8400,141416,170263,0.27347302436828613
8400,135052,165616,0.23529934883117676
8400,126122,169412,0.20577740669250488
8400,126515,162071,0.21642565727233887
8400,134605,173480,0.2605762481689453
8400,126884,156149,0.1923661231994629
8400,131886,166784,0.19764208793640137
8400,138226,167897,0.20951151847839355
8400,133660,160701,0.19794416427612305
8400,138968,162671,0.19420599937438965
8400,126099,157021,0.17869353294372559
8400,125599,159769,0.18755745887756348
8400,128521,160230,0.18814492225646973
8400,136482,168770,0.1963045597076416
8400,123250,158899,0.20921063423156738
8400,131137,158972,0.213623046875
8400,144018,163021,0.198988676071167
8400,149589,176476,0.21471881866455078
8400,129834,159217,0.19370150566101074
8400,137468,163272,0.1906144618988037
8400,130480,163718,0.2559325695037842
8400,142581,168234,0.24808502197265625
8400,136335,164936,0.20810556411743164
8400,127797,153040,0.178816556930542
8400,142780,169477,0.2212657928466797
8400,132897,167757,0.21714997291564941
8400,127430,161478,0.19827485084533691
8400,122451,153086,0.21843981742858887
8400,131436,170122,0.24703717231750488
8400,140141,163498,0.26522231101989746
8500,135881,163115,0.18835210800170898
8500,148514,173715,0.20664095878601074
8500,123418,156048,0.20500850677490234
8500,136751,166652,0.21460175514221191
8500,129913,159633,0.19602417945861816
8500,141154,166949,0.23276829719543457
8500,130734,164246,0.34537482261657715
8500,155251,179117,0.2650265693664551
8500,133320,158945,0.23220372200012207
8500,144870,167005,0.20772767066955566
8500,139123,172975,0.21936440467834473
8500,129454,160467,0.2409207820892334
8500,131334,162763,0.25451016426086426
8500,144260,174024,0.31974315643310547
8500,130795,165457,0.2633516788482666
8500,141340,176906,0.3468339443206787
8500,138891,168960,0.23254752159118652
8500,137209,166432,0.18686294555664062
8500,131788,170909,0.18676137924194336
8500,133756,160793,0.18072843551635742
8500,128170,161314,0.18193626403808594
8500,146803,170632,0.21909117698669434
8500,133965,159786,0.18770074844360352
8500,127633,173456,0.22971773147583008
8500,138782,168965,0.20847415924072266
8500,135547,164809,0.19112372398376465
8500,135257,164425,0.1922919750213623
8500,132996,159201,0.26819872856140137
8500,125680,162745,0.18014860153198242
8500,131165,165245,0.19988417625427246
8500,131510,166555,0.18332362174987793
8500,141401,168606,0.20022869110107422
8500,139423,171059,0.19733905792236328
8500,141999,173782,0.215468168258667
8500,133089,161059,0.19314336776733398
8500,128499,168416,0.19942259788513184
8500,133535,162503,0.202439546585083
8500,130574,160896,0.18605518341064453
8500,129606,164933,0.1699073314666748
8500,127296,173938,0.16910219192504883
8500,134599,167937,0.18698835372924805
8500,133661,160562,0.1728956699371338
8500,135995,161480,0.17339563369750977
8500,131326,173691,0.18899989128112793
8500,130239,158526,0.18152666091918945
8500,132027,169418,0.18876409530639648
8500,132636,160672,0.24062752723693848
8500,144641,172753,0.2119455337524414
8500,129449,172867,0.24765777587890625
8500,141140,172737,0.19704294204711914
8600,142848,175305,0.2919602394104004
8600,138400,169780,0.2732062339782715
8600,145924,169285,0.2005002498626709
8600,134806,175791,0.2061748504638672
8600,145601,174803,0.21920371055603027
8600,134755,167127,0.18764591217041016
8600,139185,167757,0.19248628616333008
8600,134154,171678,0.18987250328063965
8600,127868,165155,0.20473265647888184
8600,139827,165610,0.20383644104003906
8600,129558,166575,0.18383574485778809
8600,131848,166844,0.18419814109802246
8600,130036,178032,0.19159936904907227
8600,139502,164309,0.19275116920471191
8600,139661,165100,0.201920747756958
8600,140923,175936,0.20935606956481934
8600,146448,175248,0.20408034324645996
8600,143736,177095,0.2344679832458496
8600,131545,162883,0.182969331741333
8600,139061,174503,0.19680023193359375
8600,142421,170214,0.2006223201751709
8600,140633,172049,0.20064163208007812
8600,132744,160973,0.18122291564941406
8600,135231,168896,0.20071816444396973
8600,136107,169514,0.23033380508422852
8600,137094,161908,0.25940585136413574
8600,140301,164941,0.25400638580322266
8600,132980,176895,0.19640517234802246
8600,136051,170596,0.23443174362182617
8600,141593,170494,0.20201516151428223
8600,144183,177206,0.2706005573272705
8600,138825,164964,0.2043135166168213
8600,139584,174348,0.21444439888000488
8600,141045,178684,0.25487852096557617
8600,145001,170002,0.21168851852416992
8600,138581,167722,0.21719074249267578
8600,135995,163609,0.19800209999084473
8600,132022,163696,0.21461057662963867
8600,134864,159695,0.22165942192077637
8600,142206,170157,0.23837637901306152
8600,133369,168707,0.2252044677734375
8600,132792,157934,0.2166743278503418
8600,132338,170133,0.2208714485168457
8600,132502,164939,0.24239730834960938
8600,133507,165617,0.2024822235107422
8600,128103,164272,0.18155312538146973
8600,142606,177062,0.21741890907287598
8600,130700,165321,0.1825239658355713
8600,141799,176311,0.20320963859558105
8600,137078,161145,0.20543169975280762
8700,151222,192143,0.2730379104614258
8700,137995,165236,0.27028346061706543
8700,131390,161657,0.26712918281555176
8700,140270,167844,0.2274463176727295
8700,137072,174036,0.21561050415039062
8700,134929,161585,0.20780611038208008
8700,139293,166139,0.2451014518737793
8700,135053,160204,0.1918189525604248
8700,144881,167035,0.1974630355834961
8700,139899,173449,0.19683074951171875
8700,136703,165060,0.2165071964263916
8700,131255,182575,0.1968097686767578
8700,144018,173147,0.20635104179382324
8700,134827,163315,0.20184087753295898
8700,137021,173044,0.19375205039978027
8700,137659,161111,0.18857574462890625
8700,143043,179622,0.22978830337524414
8700,148482,177967,0.22364544868469238
8700,136961,163440,0.19359254837036133
8700,150560,175267,0.21334576606750488
8700,132914,160234,0.18949675559997559
8700,147038,174509,0.20346498489379883
8700,134227,164516,0.20601224899291992
8700,140412,172005,0.20138168334960938
8700,132564,164327,0.1826014518737793
8700,141849,172420,0.19691705703735352
8700,135779,158423,0.18467473983764648
8700,127142,160536,0.16737651824951172
8700,129257,176395,0.17491912841796875
8700,134964,181502,0.2051258087158203
8700,136795,164551,0.17664861679077148
8700,138707,175113,0.18592357635498047
8700,138518,170903,0.2558720111846924
8700,142024,172758,0.18799805641174316
8700,134861,170153,0.1813037395477295
8700,147824,177618,0.20596599578857422
8700,141126,172275,0.19457578659057617
8700,139368,167415,0.18712162971496582
8700,144740,190503,0.2079463005065918
8700,146292,182289,0.20787501335144043
8700,144313,170482,0.19934439659118652
8700,134805,158853,0.18294858932495117
8700,132491,166828,0.19018125534057617
8700,133286,168903,0.18670058250427246
8700,131285,163154,0.18673372268676758
8700,145164,182646,0.2116103172302246
8700,134907,161387,0.18825936317443848
8700,139116,164996,0.2820854187011719
8700,134648,167245,0.21827244758605957
8700,144124,174283,0.21011972427368164
8800,130150,158543,0.21127033233642578
8800,138650,177054,0.20310258865356445
8800,134303,168836,0.1871354579925537
8800,140380,174878,0.22895431518554688
8800,150850,179379,0.21980619430541992
8800,137297,171356,0.19030427932739258
8800,141452,177046,0.19454073905944824
8800,132810,168708,0.1963791847229004
8800,137671,176905,0.2586972713470459
8800,134758,164502,0.22305703163146973
8800,151376,175246,0.2826869487762451
8800,144089,179354,0.22581124305725098
8800,145165,175883,0.34436655044555664
8800,147655,190471,0.276961088180542
8800,138680,164211,0.20662736892700195
8800,133026,163641,0.20554661750793457
8800,136655,170980,0.20276975631713867
8800,141477,168290,0.2195453643798828
8800,138691,172988,0.25665903091430664
8800,133581,169201,0.3303971290588379
8800,132174,162857,0.18857145309448242
8800,128527,169303,0.18437981605529785
8800,143562,171408,0.1969468593597412
8800,134343,168847,0.19006633758544922
8800,147068,176441,0.3157057762145996
8800,149150,175029,0.2096238136291504
8800,139828,172436,0.23570823669433594
8800,138180,172523,0.20255017280578613
8800,131280,164980,0.20321083068847656
8800,133610,168594,0.18993616104125977
8800,154165,199401,0.23298358917236328
8800,140721,166111,0.2003633975982666
8800,144377,185679,0.2073361873626709
8800,145678,181339,0.2080380916595459
8800,135128,164479,0.2373037338256836
8800,139152,170759,0.3177225589752197
8800,133448,172177,0.2139122486114502
8800,142107,182226,0.2539985179901123
8800,137844,169346,0.22767949104309082
8800,137665,173920,0.25934910774230957
8800,137682,168902,0.2657911777496338
8800,142314,187485,0.25743865966796875
8800,133028,174910,0.25591206550598145
8800,134313,165742,0.21385502815246582
8800,135628,174430,0.24089622497558594
8800,135181,174699,0.234954833984375
8800,140771,170731,0.21614885330200195
8800,139634,179290,0.25951194763183594
8800,138588,183590,0.21267390251159668
8800,143072,171130,0.2042067050933838
8900,140946,170068,0.19574236869812012
8900,129828,161033,0.18659424781799316
8900,133971,170214,0.22098016738891602
8900,133092,175072,0.30832743644714355
8900,144448,171531,0.22497868537902832
8900,139086,170899,0.1976773738861084
8900,136074,169155,0.208282470703125
8900,141294,178775,0.207350492477417
8900,134464,174170,0.17747020721435547
8900,143035,179753,0.20038771629333496
8900,136840,166797,0.17471671104431152
8900,143267,184707,0.1891486644744873
8900,136749,170051,0.18924999237060547
8900,129262,170274,0.1718461513519287
8900,144326,193367,0.20200300216674805
8900,151283,189252,0.20377206802368164
8900,136468,166764,0.17903399467468262
8900,137237,170111,0.18837738037109375
8900,144936,185857,0.2225801944732666
8900,141388,175511,0.2030928134918213
8900,141011,175265,0.19594430923461914
8900,134366,166040,0.18822479248046875
8900,128927,181892,0.20533251762390137
8900,145626,176748,0.2032778263092041
8900,142139,178050,0.1943068504333496
8900,136741,164290,0.2029402256011963
8900,135635,168604,0.19235587120056152
8900,141039,180081,0.21056199073791504
8900,136650,179393,0.22055387496948242
8900,138193,172407,0.19582343101501465
8900,140033,183559,0.1999051570892334
8900,137773,172521,0.19481182098388672
8900,142417,181158,0.20727133750915527
8900,143301,185567,0.2037515640258789
8900,142238,184500,0.22574591636657715
8900,136015,174025,0.19653105735778809
8900,136133,167987,0.1909770965576172
8900,153826,184001,0.2207024097442627
8900,140371,182406,0.1990492343902588
8900,140614,168691,0.22198057174682617
8900,142131,175322,0.2305920124053955
8900,145371,177092,0.20007944107055664
8900,134631,168665,0.23662018775939941
8900,141020,170685,0.2335648536682129
8900,137324,175560,0.1940629482269287
8900,137837,172404,0.23441767692565918
8900,157142,192955,0.24618291854858398
8900,133398,173413,0.1974775791168213
8900,141510,177395,0.26801252365112305
8900,153955,199452,0.26741600036621094
9000,156659,183584,0.22159194946289062
9000,135204,178974,0.19610118865966797
9000,147144,178367,0.21288156509399414
9000,144733,176488,0.20191287994384766
9000,154286,184552,0.22261786460876465
9000,136781,167815,0.2037668228149414
9000,155437,182312,0.25310468673706055
9000,148573,179381,0.23457813262939453
9000,145611,174412,0.21480536460876465
9000,139592,180782,0.21773743629455566
9000,138088,172490,0.19738054275512695
9000,143712,173445,0.20935797691345215
9000,137795,169139,0.22785019874572754
9000,142325,169581,0.2043304443359375
9000,143782,174011,0.19994163513183594
9000,138760,175158,0.20719647407531738
9000,151734,178218,0.21449494361877441
9000,139914,182262,0.21831274032592773
9000,146818,181215,0.22479033470153809
9000,146596,177983,0.21630358695983887
9000,139425,174186,0.22429847717285156
9000,157478,187028,0.22491002082824707
9000,135232,172337,0.2276289463043213
9000,138470,177462,0.22070002555847168
9000,134967,171756,0.20145368576049805
9000,158317,184332,0.2393350601196289
9000,134596,169408,0.2163550853729248
9000,139273,178379,0.19623041152954102
9000,149671,186499,0.21601653099060059
9000,155017,185777,0.25241994857788086
9000,141318,174342,0.2622089385986328
9000,153771,176681,0.24855971336364746
9000,142119,179826,0.23793792724609375
9000,148849,182759,0.23061490058898926
9000,147620,177412,0.2227776050567627
9000,134131,166200,0.19120359420776367
9000,140922,171761,0.23925185203552246
9000,144659,188931,0.24223780632019043
9000,130946,194767,0.25368309020996094
9000,143246,176244,0.31600499153137207
9000,148533,191672,0.22089648246765137
9000,136535,171572,0.2590045928955078
9000,146499,174670,0.3060595989227295
9000,166355,189518,0.22100830078125
9000,139805,173615,0.2108902931213379
9000,136653,172224,0.18207812309265137
9000,137078,166984,0.17916107177734375
9000,140133,176608,0.20553064346313477
9000,150203,182740,0.20206904411315918
9000,143981,171794,0.1947338581085205
9100,147750,183968,0.22164106369018555
9100,145411,172050,0.20462799072265625
9100,134970,173172,0.18770599365234375
9100,134105,174212,0.19458460807800293
9100,151660,197714,0.2602968215942383
9100,147397,176364,0.2109818458557129
9100,147622,182928,0.2374725341796875
9100,149782,183490,0.22018957138061523
9100,152990,193881,0.2283170223236084
9100,131890,171741,0.1890430450439453
9100,143025,171942,0.28221940994262695
9100,134322,167249,0.18420743942260742
9100,149658,177610,0.20377326011657715
9100,158230,198312,0.24781298637390137
9100,150391,184362,0.22487139701843262
9100,139757,176234,0.22463369369506836
9100,145700,178049,0.2110729217529297
9100,149021,177209,0.2994396686553955
9100,146541,174111,0.20597290992736816
9100,145356,178826,0.20498418807983398
9100,135544,182086,0.22888755798339844
9100,137402,167939,0.20613646507263184
9100,135733,169897,0.23096585273742676
9100,145739,181673,0.24515604972839355
9100,155619,201255,0.22669672966003418
9100,148254,176847,0.23539471626281738
9100,153863,181768,0.21874666213989258
9100,142053,179147,0.21774029731750488
9100,139619,180206,0.20357275009155273
9100,137507,171195,0.19276738166809082
9100,139594,183846,0.20226407051086426
9100,163404,202732,0.24495911598205566
9100,146789,180383,0.21684837341308594
9100,137052,170146,0.19237971305847168
9100,140549,171774,0.20879364013671875
9100,147833,186687,0.2128145694732666
9100,138267,182150,0.2004070281982422
9100,155592,185891,0.23665332794189453
9100,144484,171521,0.20065712928771973
9100,142976,173197,0.19140839576721191
9100,141932,178938,0.21545815467834473
9100,148104,178135,0.20824408531188965
9100,145687,174657,0.20595288276672363
9100,143257,171861,0.21332001686096191
9100,148861,175762,0.21077561378479004
9100,145060,181130,0.22229814529418945
9100,142426,170703,0.22070884704589844
9100,146670,182742,0.2243058681488037
9100,151527,181211,0.2141122817993164
9100,144208,175210,0.38425397872924805
9200,143398,183956,0.29268622398376465
9200,149123,180514,0.21390509605407715
9200,139096,173039,0.19986462593078613
9200,150129,181109,0.21288180351257324
9200,139194,172389,0.19925785064697266
9200,144896,185468,0.22796177864074707
9200,144148,180050,0.2039813995361328
9200,140814,177288,0.22017526626586914
9200,140286,177722,0.21527767181396484
9200,139744,172546,0.20260143280029297
9200,149638,181011,0.23550987243652344
9200,155422,182348,0.21718788146972656
9200,152846,177333,0.20877933502197266
9200,159567,192983,0.23215389251708984
9200,142203,174124,0.19881367683410645
9200,149730,177967,0.21410560607910156
9200,138958,176499,0.20424342155456543
9200,151994,185107,0.20998597145080566
9200,146536,180159,0.20604324340820312
9200,155628,191625,0.23688864707946777
